@id,@currency,@code_producer,@code_on_card,/producer@id,/producer@name,/category@id,/category@name[pol],/iai_category@id,/iai_category@path[pol],/unit@id,/unit@name[pol],/series@id,/series@name[pol],/price@gross,/price@net,/price@vat,/srp@gross,/srp@net,/srp@vat,/price_pos/price@gross,/price_pos/price@net,/price_pos/price@vat,/price_pos/price@size_id,/price_wholesale/site@gross,/price_wholesale/site@net,/price_wholesale/site@vat,/price_wholesale/site@id,/price_wholesale/site@size_id,/price_minimal/site@gross,/price_minimal/site@net,/price_minimal/site@vat,/price_minimal/site@id,/price_minimal/site@size_id,/price_retail/site@gross,/price_retail/site@net,/price_retail/site@vat,/price_retail/site@id,/price_retail/site@size_id,/pricecomparator_price/site@gross,/pricecomparator_price/site@net,/pricecomparator_price/site@vat,/pricecomparator_price/site@id,/pricecomparator_price/site@service_id,/auction_price/site@gross,/auction_price/site@net,/auction_price/site@vat,/auction_price/site@id,/auction_price/site@size_id,/auction_price/site@service_id,/auction_price/site@service_group_id,/auction_price/site@price_type,/sizes/size@id,/sizes/size@name,/sizes/size@code_producer,/sizes/size@code_external,/sizes/size@weight,/sizes/size@code,/sizes/size/price@gross,/sizes/size/price@net,/sizes/size/price@vat,/sizes/size/srp@gross,/sizes/size/srp@net,/sizes/size/srp@vat,/sizes/size/crossedout_retail_price@gross,/sizes/size/crossedout_retail_price@net,/sizes/size/crossedout_wholesale_price@gross,/sizes/size/crossedout_wholesale_price@net,/sizes/size/stock@size_id,/sizes/size/stock@stock_id,/sizes/size/stock@quantity,/sizes/size/stock@location_id,/sizes/size/stock@location_text_id,/card@url[pol],/delivery_time/mode@type,/delivery_time/time@days,/sum_in_basket@value,/images/large/image@url,/images/large/image@date_changed,/images/large/image@hash,/images/icons/icon@url,/images/icons/icon@date_changed,/images/icons/icon@hash,/images/icons/auction_icon@url,images/icons/group_icon@url,/associated_products/product@id,/associated_products/product@code_external,/hotspots/price@normal_price,/hotspots/price@wholesale_price,/hotspots/price@ending_date,/hotspots/price@enabled,/hotspots/price@promotion,/hotspots/price@discount,/hotspots/price@distinguished,/hotspots/price@special,/hotspots/site@id,/hotspots/site@manual_config,/hotspots/site/promotion@visible,/hotspots/site/discount@visible,/hotspots/site/distinguished@visible,/hotspots/site/special@visible,/enable_in_pos@enabled,/taxcode,/availability_profile@id,/availability_management@value,/loyalty_program/site@id,/loyalty_program/site@operation,/loyalty_program/site@clients,/loyalty_program/site@points,/advance@rate,/priority@level,/sell_by/retail@quantity,/sell_by/wholesale@quantity,/inwrapper@quantity,/visibility/site@visible,/visibility/price_comparator@visible,/availability/site@id,/availability/site@value,/attachments/audio/sound@url,/attachments/audio/sound@lang,/attachments/audio/sound@name,/attachments/document/doc@url,/attachments/document/doc@lang,/attachments/document/doc@name,/attachments/video/movie@url,/attachments/video/movie@lang,/attachments/video/movie@name,/attachments/other/file@url,/attachments/other/file@lang,/attachments/other/file@name,/attachments/image/picture@url,/attachments/image/picture@lang,/attachments/image/picture@name,/note,/warranty@id,/warranty@lang,/warranty@name,/navigation/site@id,/navigation/site/menu@id,/navigation/site/menu/item@textid[pol],/deliverer@id,/description/name[pol],/description/short_desc[pol],/description/long_desc[pol],/description/pricecomparator_name[pol],/description/auction_name[pol],/description/auction_long_desc[pol],/description/meta_title[pol],/description/meta_description[pol],/description/meta_keywords[pol],/description/name[eng],/description/short_desc[eng],/description/long_desc[eng],/description/pricecomparator_name[eng],/description/auction_name[eng],/description/auction_long_desc[eng],/description/meta_title[eng],/description/meta_description[eng],/description/meta_keywords[eng],/description/name[ger],/description/short_desc[ger],/description/long_desc[ger],/description/pricecomparator_name[ger],/description/auction_name[ger],/description/auction_long_desc[ger],/description/meta_title[ger],/description/meta_description[ger],/description/meta_keywords[ger],/parameters/parameter@textid[pol],/parameters/parameter@id,/parameters/parameter@name[pol],/parameters/parameter@description[pol],/parameters/parameter@priority,/parameters/parameter@type,/parameters/parameter@distinction,/parameters/parameter@group_distinction,/parameters/parameter@projector_hide,/parameters/parameter@auction_template_hide,/parameters/parameter/value@parameter_id,/parameters/parameter/value@value_id,/parameters/parameter/value@name[pol],/parameters/parameter/value@description[pol],/parameters/parameter/value@priority,/prices_configuration_for_shops@value,/size_chart@id,/size_chart@name[pol],/prices_config/site@type,/prices_config/site@id,/pos_prices_config/site@type,/pos_prices_config/site@id,/group@id,/group/group_by_parameter@id,/group/group_by_parameter@name[pol],/group/group_by_parameter/product_value@id,/group/group_by_parameter/product_value@name[pol],/auction_descriptions/site@service_id,/auction_descriptions/site@service_group_id,/auction_descriptions/site@auction_title,/auction_descriptions/site@auction_subtitle,/auction_descriptions/site@auction_description
"251","PLN","","","1599454037","ATHL","1214553953","Kubki/ATHL-501 kubek 330 ml sublimacyjny","0","","0","szt.","0","","22.90","18.62","23.0","0.00","0.00","23.0","22.90","18.62","23.0","0","14.76","12.00","23.0","5","0","14.76","12.00","23.0","5","0","22.90","18.62","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-25","","150","251-uniw","22.90","18.62","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-251-KUBEK-ZAKSA-kids.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/1/5/251_2.jpg","2019-10-21 14:13:05","","https://sklep.zaksa.pl/data/gfx/icons/large/1/5/251.jpg","2019-10-21 14:13:04","","","","","","","","","yes","no","no","no","no","5","yes","yes","no","no","no","yes","6.5","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","ATHL-501","","","","5
5
5
5","1
1
1
1","AKCESORIA\Domowe
Kolekcje\ZAKSA Kids
Wszystkie produkty
AKCESORIA\Kubki","43","KUBEK „ZAKSA kids”","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK „ZAKSA kids”","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK „ZAKSA kids”","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"252","PLN","","","1599454037","ATHL","1214553953","Kubki/ATHL-501 kubek 330 ml sublimacyjny","0","","0","szt.","0","","22.90","18.62","23.0","0.00","0.00","23.0","22.90","18.62","23.0","0","14.76","12.00","23.0","5","0","14.76","12.00","23.0","5","0","22.90","18.62","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-26","","150","252-uniw","22.90","18.62","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-252-KUBEK-ZAKSA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/2/5/252_2.jpg","2019-10-21 14:13:06","","https://sklep.zaksa.pl/data/gfx/icons/large/2/5/252.jpg","2019-10-21 14:13:05","","","","","","","","","yes","no","no","no","no","5","yes","yes","no","no","no","yes","6.5","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","ATHL-501","","","","5
5
5","1
1
1","AKCESORIA\Domowe
Wszystkie produkty
AKCESORIA\Kubki","43","KUBEK „ZAKSA”","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK „ZAKSA”","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK „ZAKSA”","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"253","PLN","","","1599454037","ATHL","1214553953","Kubki/ATHL-501 kubek 330 ml sublimacyjny","0","","0","szt.","0","","22.90","18.62","23.0","0.00","0.00","23.0","22.90","18.62","23.0","0","14.76","12.00","23.0","5","0","14.76","12.00","23.0","5","0","22.90","18.62","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-27","","150","253-uniw","22.90","18.62","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-253-KUBEK-ZAKSA-z-herbem.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/3/5/253_2.jpg","2019-10-21 14:13:07","","https://sklep.zaksa.pl/data/gfx/icons/large/3/5/253.jpg","2019-10-21 14:13:07","","","","","","","","","yes","no","no","no","no","5","yes","yes","no","no","no","yes","6.5","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","ATHL-501","","","","5
5
5
5","1
1
1
1","AKCESORIA\Domowe
Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Kubki","43","KUBEK ""ZAKSA"" z herbem","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK ""ZAKSA"" z herbem","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK ""ZAKSA"" z herbem","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"254","PLN","","","1599454037","ATHL","1214553953","Kubki/ATHL-501 kubek 330 ml sublimacyjny","0","","0","szt.","0","","22.90","18.62","23.0","0.00","0.00","23.0","22.90","18.62","23.0","0","14.76","12.00","23.0","5","0","14.76","12.00","23.0","5","0","22.90","18.62","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-28","","150","254-uniw","22.90","18.62","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-254-KUBEK-MIX.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/4/5/254_2.jpg","2019-10-21 14:13:10","","https://sklep.zaksa.pl/data/gfx/icons/large/4/5/254.jpg","2019-10-21 14:13:09","","","","","","","","","yes","no","no","no","no","5","yes","yes","no","no","no","yes","6.5","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","ATHL-501","","","","5
5
5","1
1
1","AKCESORIA\Domowe
Wszystkie produkty
AKCESORIA\Kubki","43","KUBEK MIX","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK MIX","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","KUBEK MIX","Kubek ceramiczny o pojemności 330 ml w najwyższej jakości z możliwością mycia w zmywarce.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"255","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","19.90","16.18","23.0","0.00","0.00","23.0","19.90","16.18","23.0","0","12.87","10.46","23.0","5","0","12.87","10.46","23.0","5","0","19.90","16.18","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-35","","150","255-uniw","19.90","16.18","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-255-LUNCHBOX-MIX.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/5/5/255_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/5/5/255_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/5/5/255_3.jpg","2019-10-21 14:12:40
2019-10-21 14:12:38
2019-10-21 14:12:37","","https://sklep.zaksa.pl/data/gfx/icons/large/5/5/255.jpg","2019-10-21 14:12:36","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","AKCESORIA\Szkolne
DO SZKOŁY 
Wszystkie produkty
Marketing\Asortyment na gliwice","43","LUNCHBOX  MIX","Idealny na drugie śniadanie, pojemny lunchbox dedykowany kibicom Trójkolorowych.","","","","","","","","LUNCHBOX  MIX","Idealny na drugie śniadanie, pojemny lunchbox dedykowany kibicom Trójkolorowych.","","","","","","","","LUNCHBOX  MIX","Idealny na drugie śniadanie, pojemny lunchbox dedykowany kibicom Trójkolorowych.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"256","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","9.00","7.32","23.0","0.00","0.00","23.0","9.00","7.32","23.0","0","3.97","3.23","23.0","5","0","3.97","3.23","23.0","5","0","9.00","7.32","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-41","","20","256-uniw","9.00","7.32","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","8","5","","","https://sklep.zaksa.pl/product-pol-256-Zestaw-naklejek-1.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/6/5/256_2.jpg","2019-10-21 14:13:12","","https://sklep.zaksa.pl/data/gfx/icons/large/6/5/256.jpg","2019-10-21 14:13:11","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5","1
1
1
1","AKCESORIA\Domowe
ZESTAWY\Zestaw naklejek
Wszystkie produkty
Marketing\Asortyment na gliwice","43","Zestaw naklejek 1","3 naklejki dedykowane ZAKSIE na przeźroczystem tle! Na telefon, laptopa, książkę, zeszyt – gdziekolwiek chcecie! A wśród nich: herb, napis #goZAKSA”, 7x mistrz","","","","","","","","Zestaw naklejek 1","3 naklejki dedykowane ZAKSIE na przeźroczystem tle! Na telefon, laptopa, książkę, zeszyt – gdziekolwiek chcecie! A wśród nich: herb, napis #goZAKSA”, 7x mistrz","","","","","","","","Zestaw naklejek 1","3 naklejki dedykowane ZAKSIE na przeźroczystem tle! Na telefon, laptopa, książkę, zeszyt – gdziekolwiek chcecie! A wśród nich: herb, napis #goZAKSA”, 7x mistrz","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"257","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","20.00","16.26","23.0","0.00","0.00","23.0","20.00","16.26","23.0","0","10.52","8.55","23.0","5","0","10.52","8.55","23.0","5","0","20.00","16.26","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-57","","150","257-uniw","20.00","16.26","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-257-PODKLADKA-POD-MYSZKE-1994.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/7/5/257_3.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/7/5/257_2.jpg","2019-10-21 14:13:13
2019-10-21 14:13:14","","https://sklep.zaksa.pl/data/gfx/icons/large/7/5/257.jpg","2019-10-21 14:13:13","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","AKCESORIA\Domowe
Wszystkie produkty
Idealne na prezent","43","PODKŁADKA POD MYSZKĘ „1994”","Podkładka pod myszkę o wymiarach 22 x 18 cm z napisem #goZAKSA i tłem graficznym z rokiem powstania Klubu.","","","","","","","","PODKŁADKA POD MYSZKĘ „1994”","Podkładka pod myszkę o wymiarach 22 x 18 cm z napisem #goZAKSA i tłem graficznym z rokiem powstania Klubu.","","","","","","","","PODKŁADKA POD MYSZKĘ „1994”","Podkładka pod myszkę o wymiarach 22 x 18 cm z napisem #goZAKSA i tłem graficznym z rokiem powstania Klubu.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"258","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","9.00","7.32","23.0","0.00","0.00","23.0","9.00","7.32","23.0","0","9.00","7.32","23.0","5","0","6.64","5.40","23.0","5","0","9.00","7.32","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-63","","20","258-uniw","9.00","7.32","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","0","-1.000","","","https://sklep.zaksa.pl/product-pol-258-PODKLADKA-POD-KUBEK-3-sztuki.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/8/5/258_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/8/5/258_1.jpg","2019-10-21 14:13:16
2019-10-21 14:13:17","","https://sklep.zaksa.pl/data/gfx/icons/large/8/5/258.jpg","2019-10-21 14:13:15","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","AKCESORIA\Domowe
Wszystkie produkty","43","PODKŁADKA POD KUBEK 3 sztuki","","","","","","","","","PODKŁADKA POD KUBEK 3 sztuki","","","","","","","","","PODKŁADKA POD KUBEK 3 sztuki","","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"259","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","4.00","3.25","23.0","0.00","0.00","23.0","4.00","3.25","23.0","0","2.35","1.91","23.0","5","0","2.35","1.91","23.0","5","0","4.00","3.25","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-66","","20","259-uniw","4.00","3.25","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","","","","","","https://sklep.zaksa.pl/product-pol-259-NAKLEJKI-NA-ZESZYTY.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/9/5/259_1.jpg","2019-10-21 14:13:18","","https://sklep.zaksa.pl/data/gfx/icons/large/9/5/259.jpg","2019-10-21 14:13:17","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","AKCESORIA\Szkolne
DO SZKOŁY 
Wszystkie produkty","43","NAKLEJKI NA ZESZYTY","Uczniu, podpisz swój zeszyt! Koniecznie na naklejce ukochanego Klubu.","","","","","","","","NAKLEJKI NA ZESZYTY","Uczniu, podpisz swój zeszyt! Koniecznie na naklejce ukochanego Klubu.","","","","","","","","NAKLEJKI NA ZESZYTY","Uczniu, podpisz swój zeszyt! Koniecznie na naklejce ukochanego Klubu.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"260","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","19.90","16.18","23.0","0.00","0.00","23.0","19.90","16.18","23.0","0","12.87","10.46","23.0","5","0","12.87","10.46","23.0","5","0","19.90","16.18","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-67","","150","260-uniw","19.90","16.18","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-260-LUNCHBOX-ZAKSA-kids.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/0/6/260_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/0/6/260_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/0/6/260_3.jpg","2019-10-21 14:12:36
2019-10-21 14:12:36
2019-10-21 14:12:35","","https://sklep.zaksa.pl/data/gfx/icons/large/0/6/260.jpg","2019-10-21 14:12:34","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5
5
5","1
1
1
1
1","AKCESORIA\Szkolne
DO SZKOŁY 
Kolekcje\ZAKSA Kids
Wszystkie produkty
Marketing\Asortyment na gliwice","43","LUNCHBOX „ZAKSA kids”","Idealny na drugie śniadanie, pojemny lunchbox dedykowany młodszym kibicom Trójkolorowych.","","","","","","","","LUNCHBOX „ZAKSA kids”","Idealny na drugie śniadanie, pojemny lunchbox dedykowany młodszym kibicom Trójkolorowych.","","","","","","","","LUNCHBOX „ZAKSA kids”","Idealny na drugie śniadanie, pojemny lunchbox dedykowany młodszym kibicom Trójkolorowych.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
